form,lemma,part_of_speech,id_sen
Лева,Лева,PROPN,1152.0
полагал,полагать,VERB,1152.0
",",",",PUNCT,1152.0
что,что,SCONJ,1152.0
его,он,PRON,1152.0
время,время,NOUN,1152.0
лучше,хороший,ADJ,1152.0
тургеневского,тургеневский,ADJ,1152.0
тем,то,PRON,1152.0
",",",",PUNCT,1152.0
что,что,SCONJ,1152.0
этих,этот,DET,1152.0
вещей,вещь,NOUN,1152.0
в,в,ADP,1152.0
нем,оно,PRON,1152.0
нет,нет,VERB,1152.0
",",",",PUNCT,1152.0
тем,то,PRON,1152.0
",",",",PUNCT,1152.0
что,что,SCONJ,1152.0
в,в,ADP,1152.0
то,тот,DET,1152.0
время,время,NOUN,1152.0
надо,надо,ADV,1152.0
было,быть,AUX,1152.0
быть,быть,AUX,1152.0
таким,такой,DET,1152.0
великим,великий,ADJ,1152.0
",",",",PUNCT,1152.0
седым,седой,ADJ,1152.0
",",",",PUNCT,1152.0
красивым,красивый,ADJ,1152.0
и,и,CCONJ,1152.0
бородатым,бородатый,ADJ,1152.0
",",",",PUNCT,1152.0
чтобы,чтобы,SCONJ,1152.0
написать,писать,VERB,1152.0
всего,всего,PART,1152.0
лишь,лишь,PART,1152.0
то,то,PRON,1152.0
",",",",PUNCT,1152.0
что,что,SCONJ,1152.0
в,в,ADP,1152.0
наше,наш,DET,1152.0
время,время,NOUN,1152.0
так,так,ADV,1152.0
хорошо,хорошо,ADV,1152.0
усваивает,усваивать,VERB,1152.0
такой,такой,DET,1152.0
маленький,маленький,ADJ,1152.0
…,…,PUNCT,1152.0
пусть,пусть,PART,1152.0
и,и,PART,1152.0
очень,очень,ADV,1152.0
способный,способный,ADJ,1152.0
…,…,PUNCT,1152.0
мальчик,мальчик,NOUN,1152.0
",",",",PUNCT,1152.0
как,как,SCONJ,1152.0
Лева,Лева,PROPN,1152.0
",",",",PUNCT,1152.0
и,и,CCONJ,1152.0
еще,еще,ADV,1152.0
тем,то,PRON,1152.0
было,быть,AUX,1152.0
его,его,DET,1152.0
время,время,NOUN,1152.0
лучше,хороший,ADJ,1152.0
",",",",PUNCT,1152.0
что,что,SCONJ,1152.0
родился,рождаться,VERB,1152.0
он,он,PRON,1152.0
именно,именно,PART,1152.0
теперь,теперь,ADV,1152.0
",",",",PUNCT,1152.0
а,а,CCONJ,1152.0
не,не,PART,1152.0
тогда,тогда,ADV,1152.0
",",",",PUNCT,1152.0
тем,то,PRON,1152.0
",",",",PUNCT,1152.0
что,что,SCONJ,1152.0
именно,именно,PART,1152.0
в,в,ADP,1152.0
нем,оно,PRON,1152.0
родился,рождаться,VERB,1152.0
Лева,Лева,PROPN,1152.0
",",",",PUNCT,1152.0
такой,такой,DET,1152.0
способный,способный,ADJ,1152.0
все,все,PRON,1152.0
так,так,ADV,1152.0
рано,рано,ADV,1152.0
понимать,понимать,VERB,1152.0
.,.,PUNCT,1152.0
Таким,такой,DET,1153.0
образом,образ,NOUN,1153.0
",",",",PUNCT,1153.0
представление,представление,NOUN,1153.0
о,о,ADP,1153.0
серьезном,серьезный,ADJ,1153.0
надолго,надолго,ADV,1153.0
совпало,совпасть,VERB,1153.0
в,в,ADP,1153.0
Леве,Лева,PROPN,1153.0
с,с,ADP,1153.0
солидностью,солидность,NOUN,1153.0
и,и,CCONJ,1153.0
представительностью,представительность,NOUN,1153.0
.,.,PUNCT,1153.0
Когда,когда,SCONJ,1154.0
же,же,PART,1154.0
он,он,PRON,1154.0
прочитал,читать,VERB,1154.0
"""","""",PUNCT,1154.0
всего,весь,DET,1154.0
"""","""",PUNCT,1154.0
Пушкина,Пушкин,PROPN,1154.0
и,и,CCONJ,1154.0
сделал,делать,VERB,1154.0
в,в,ADP,1154.0
школе,школа,NOUN,1154.0
доклад,доклад,NOUN,1154.0
к,к,ADP,1154.0
стопятидесятилетию,стопятидесятилетие,NOUN,1154.0
поэта,поэт,NOUN,1154.0
",",",",PUNCT,1154.0
то,то,SCONJ,1154.0
",",",",PUNCT,1154.0
право,право,ADV,1154.0
",",",",PUNCT,1154.0
не,не,PART,1154.0
знал,знать,VERB,1154.0
уже,уже,ADV,1154.0
",",",",PUNCT,1154.0
что,что,PRON,1154.0
может,мочь,VERB,1154.0
требоваться,требоваться,VERB,1154.0
еще,еще,ADV,1154.0
на,на,ADP,1154.0
пути,путь,NOUN,1154.0
",",",",PUNCT,1154.0
который,который,PRON,1154.0
так,так,ADV,1154.0
легко,легко,ADV,1154.0
ему,он,PRON,1154.0
распахнулся,распахнуться,VERB,1154.0
и,и,CCONJ,1154.0
предстоял,предстоять,VERB,1154.0
:,:,PUNCT,1154.0
все,все,PRON,1154.0
было,быть,AUX,1154.0
уже,уже,ADV,1154.0
достигнуто,достичь,VERB,1154.0
",",",",PUNCT,1154.0
а,а,CCONJ,1154.0
времени,время,NOUN,1154.0
оставалось,оставаться,VERB,1154.0
впереди,впереди,ADV,1154.0
так,так,ADV,1154.0
же,же,PART,1154.0
много,много,ADV,1154.0
",",",",PUNCT,1154.0
как,как,SCONJ,1154.0
в,в,ADP,1154.0
детстве,детство,NOUN,1154.0
.,.,PUNCT,1154.0
Чтобы,чтобы,SCONJ,1155.0
стерпеть,стерпеть,VERB,1155.0
это,этот,DET,1155.0
ожидание,ожидание,NOUN,1155.0
",",",",PUNCT,1155.0
нужна,нужный,ADJ,1155.0
была,быть,AUX,1155.0
"""","""",PUNCT,1155.0
сила,сила,NOUN,1155.0
воли,воля,NOUN,1155.0
"""","""",PUNCT,1155.0
",",",",PUNCT,1155.0
магическая,магический,ADJ,1155.0
духовная,духовный,ADJ,1155.0
категория,категория,NOUN,1155.0
тех,тот,DET,1155.0
лет,год,NOUN,1155.0
",",",",PUNCT,1155.0
почти,почти,ADV,1155.0
единственная,единственный,ADJ,1155.0
",",",",PUNCT,1155.0
какую,какой,DET,1155.0
уловил,уловить,VERB,1155.0
Лева,Лева,PROPN,1155.0
извне,извне,ADV,1155.0
семейной,семейный,ADJ,1155.0
цитадели,цитадель,NOUN,1155.0
.,.,PUNCT,1155.0
.,.,PUNCT,1155.0
Из,из,ADP,1156.0
газет,газета,NOUN,1156.0
Лева,Лева,PROPN,1156.0
любил,любить,VERB,1156.0
читать,читать,VERB,1156.0
некрологи,некролог,NOUN,1156.0
ученых,ученый,NOUN,1156.0
.,.,PUNCT,1156.0
В,в,ADP,1157.0
них,они,PRON,1157.0
находил,находить,VERB,1157.0
он,он,PRON,1157.0
необыкновенно,необыкновенно,ADV,1157.0
приятный,приятный,ADJ,1157.0
тон,тон,NOUN,1157.0
благопристойности,благопристойность,NOUN,1157.0
и,и,CCONJ,1157.0
почтения,почтение,NOUN,1157.0
и,и,CCONJ,1157.0
тогда,тогда,ADV,1157.0
воображал,воображать,VERB,1157.0
себя,себя,PRON,1157.0
не,не,PART,1157.0
иначе,иначе,ADV,1157.0
как,как,SCONJ,1157.0
уже,уже,ADV,1157.0
стариком,старик,NOUN,1157.0
",",",",PUNCT,1157.0
окруженным,окружить,VERB,1157.0
многочисленными,многочисленный,ADJ,1157.0
учениками,ученик,NOUN,1157.0
",",",",PUNCT,1157.0
членом,член,NOUN,1157.0
многочисленных,многочисленный,ADJ,1157.0
ученых,ученый,ADJ,1157.0
обществ,общество,NOUN,1157.0
",",",",PUNCT,1157.0
а,а,CCONJ,1157.0
собственную,собственный,ADJ,1157.0
жизнь,жизнь,NOUN,1157.0
-,-,PUNCT,1157.0
_,_,,1157.0
каким-то,какой-то,DET,1157.0
непрерывным,непрерывный,ADJ,1157.0
чествованием,чествование,NOUN,1157.0
.,.,PUNCT,1157.0
В,в,ADP,1158.0
некрологах,некролог,NOUN,1158.0
поминался,поминать,VERB,1158.0
и,и,PART,1158.0
неутомимый,неутомимый,ADJ,1158.0
труд,труд,NOUN,1158.0
",",",",PUNCT,1158.0
несгибаемая,несгибаемый,ADJ,1158.0
воля,воля,NOUN,1158.0
и,и,CCONJ,1158.0
мужество,мужество,NOUN,1158.0
",",",",PUNCT,1158.0
но,но,CCONJ,1158.0
это,это,PRON,1158.0
как-то,как-то,ADV,1158.0
само,сам,ADJ,1158.0
собой,себя,PRON,1158.0
разумелось,разуметься,VERB,1158.0
",",",",PUNCT,1158.0
такое,такой,DET,1158.0
",",",",PUNCT,1158.0
и,и,CCONJ,1158.0
маленький,маленький,ADJ,1158.0
Лева,Лева,PROPN,1158.0
понимал,понимать,VERB,1158.0
",",",",PUNCT,1158.0
что,что,SCONJ,1158.0
без,без,ADP,1158.0
этого,этот,DET,1158.0
самого,самый,ADJ,1158.0
"""","""",PUNCT,1158.0
труда,труд,NOUN,1158.0
"""","""",PUNCT,1158.0
все,все,PRON,1158.0
"""","""",PUNCT,1158.0
лишь,лишь,PART,1158.0
пустое,пустой,ADJ,1158.0
мечтательство,мечтательство,NOUN,1158.0
"""","""",PUNCT,1158.0
",",",",PUNCT,1158.0
но,но,CCONJ,1158.0
главным,главный,ADJ,1158.0
в,в,ADP,1158.0
этих,этот,DET,1158.0
мечтах,мечта,NOUN,1158.0
оставался,оставаться,VERB,1158.0
все-таки,все-таки,PART,1158.0
крепкий,крепкий,ADJ,1158.0
чай,чай,NOUN,1158.0
",",",",PUNCT,1158.0
камилавка,камилавка,NOUN,1158.0
и,и,CCONJ,1158.0
все,весь,DET,1158.0
то,тот,DET,1158.0
многообразное,многообразный,ADJ,1158.0
безделье,безделье,NOUN,1158.0
",",",",PUNCT,1158.0
которое,который,PRON,1158.0
причиталось,причитаться,VERB,1158.0
заслужившим,заслужить,VERB,1158.0
людям,человек,NOUN,1158.0
(,(,PUNCT,1158.0
или,или,CCONJ,1158.0
",",",",PUNCT,1158.0
как,как,SCONJ,1158.0
принято,принятый,ADJ,1158.0
говорить,говорить,VERB,1158.0
почему-то,почему-то,ADV,1158.0
",",",",PUNCT,1158.0
"""","""",PUNCT,1158.0
заслуженным,заслуженный,ADJ,1158.0
"""","""",PUNCT,1158.0
),),PUNCT,1158.0
",",",",PUNCT,1158.0
по-видимому,по-видимому,ADV,1158.0
",",",",PUNCT,1158.0
по,по,ADP,1158.0
праву,право,NOUN,1158.0
.,.,PUNCT,1158.0
Их,их,DET,1159.0
дом,дом,NOUN,1159.0
",",",",PUNCT,1159.0
построенный,строить,VERB,1159.0
по,по,ADP,1159.0
проекту,проект,NOUN,1159.0
известного,известный,ADJ,1159.0
Бенуа,Бенуа,PROPN,1159.0
с,с,ADP,1159.0
изяществом,изящество,NOUN,1159.0
и,и,CCONJ,1159.0
беспечностью,беспечность,NOUN,1159.0
",",",",PUNCT,1159.0
характерными,характерный,ADJ,1159.0
для,для,ADP,1159.0
предреволюционного,предреволюционный,ADJ,1159.0
модерна,модерн,NOUN,1159.0
;,;,PUNCT,1159.0
дом,дом,NOUN,1159.0
",",",",PUNCT,1159.0
где,где,ADV,1159.0
не,не,PART,1159.0
было,быть,AUX,1159.0
",",",",PUNCT,1159.0
казалось,казаться,VERB,1159.0
",",",",PUNCT,1159.0
ни,ни,PART,1159.0
одного,один,NUM,1159.0
одинакового,одинаковый,ADJ,1159.0
окна,окно,NOUN,1159.0
",",",",PUNCT,1159.0
а,а,CCONJ,1159.0
_,_,,1159.0
_,_,,1159.0
кому,кто,PRON,1159.0
какое,какой,DET,1159.0
хотелось,хотеться,VERB,1159.0
:,:,PUNCT,1159.0
кому,кто,PRON,1159.0
_,_,,1159.0
узкое,узкий,ADJ,1159.0
и,и,CCONJ,1159.0
высокое,высокий,ADJ,1159.0
",",",",PUNCT,1159.0
кому,кто,PRON,1159.0
_,_,,1159.0
фонарь,фонарь,NOUN,1159.0
",",",",PUNCT,1159.0
а,а,CCONJ,1159.0
кому,кто,PRON,1159.0
_,_,,1159.0
и,и,PART,1159.0
круглое,круглый,ADJ,1159.0
-,-,PUNCT,1159.0
вне,вне,ADP,1159.0
симметрии,симметрия,NOUN,1159.0
и,и,CCONJ,1159.0
",",",",PUNCT,1159.0
однако,однако,ADV,1159.0
",",",",PUNCT,1159.0
с,с,ADP,1159.0
каким-то,какой-то,DET,1159.0
с,с,ADP,1159.0
легкостью,легкость,NOUN,1159.0
давшимся,даться,VERB,1159.0
чувством,чувство,NOUN,1159.0
целого,целое,NOUN,1159.0
;,;,PUNCT,1159.0
дом,дом,NOUN,1159.0
с,с,ADP,1159.0
тем,тот,DET,1159.0
навязчивым,навязчивый,ADJ,1159.0
",",",",PUNCT,1159.0
как,как,SCONJ,1159.0
детство,детство,NOUN,1159.0
",",",",PUNCT,1159.0
господством,господство,NOUN,1159.0
водорослевых,водорослевый,ADJ,1159.0
линий,линия,NOUN,1159.0
"""","""",PUNCT,1159.0
либерти,либерти,NOUN,1159.0
"""","""",PUNCT,1159.0
(,(,PUNCT,1159.0
в,в,ADP,1159.0
лепке,лепка,NOUN,1159.0
",",",",PUNCT,1159.0
в,в,ADP,1159.0
решетках,решетка,NOUN,1159.0
балконов,балкон,NOUN,1159.0
и,и,CCONJ,1159.0
лифтов,лифт,NOUN,1159.0
",",",",PUNCT,1159.0
в,в,ADP,1159.0
местами,местами,ADV,1159.0
уцелевших,уцелеть,VERB,1159.0
мирискуснических,мирискуснический,ADJ,1159.0
витражах,витраж,NOUN,1159.0
),),PUNCT,1159.0
",",",",PUNCT,1159.0
-,-,PUNCT,1159.0
этот,этот,DET,1159.0
милый,милый,ADJ,1159.0
дом,дом,NOUN,1159.0
был,быть,AUX,1159.0
населен,населить,VERB,1159.0
многочисленной,многочисленный,ADJ,1159.0
профессурой,профессура,NOUN,1159.0
:,:,PUNCT,1159.0
вымирающими,вымирать,VERB,1159.0
старцами,старец,NOUN,1159.0
и,и,CCONJ,1159.0
их,они,PRON,1159.0
деканствующими,деканствовать,VERB,1159.0
детьми,ребенок,NOUN,1159.0
и,и,CCONJ,1159.0
аспирантствующими,аспирантствовать,VERB,1159.0
внуками,внук,NOUN,1159.0
(,(,PUNCT,1159.0
хоть,хоть,SCONJ,1159.0
и,и,PART,1159.0
не,не,PART,1159.0
во,в,ADP,1159.0
всех,весь,DET,1159.0
семьях,семья,NOUN,1159.0
преемственность,преемственность,NOUN,1159.0
складывалась,складываться,VERB,1159.0
столь,столь,ADV,1159.0
успешно,успешно,ADV,1159.0
),),PUNCT,1159.0
",",",",PUNCT,1159.0
-,-,PUNCT,1159.0
потому,потому,ADV,1159.0
что,что,SCONJ,1159.0
по,по,ADP,1159.0
соседству,соседство,NOUN,1159.0
располагались,располагаться,VERB,1159.0
три,три,NUM,1159.0
высших,высший,ADJ,1159.0
учебных,учебный,ADJ,1159.0
заведения,заведение,NOUN,1159.0
и,и,CCONJ,1159.0
несколько,несколько,NUM,1159.0
научно-исследовательских,научно-исследовательский,ADJ,1159.0
.,.,PUNCT,1159.0
Дом,дом,NOUN,1160.0
стоял,стоять,VERB,1160.0
на,на,ADP,1160.0
пустой,пустой,ADJ,1160.0
и,и,CCONJ,1160.0
красивой,красивый,ADJ,1160.0
старой,старый,ADJ,1160.0
улице,улица,NOUN,1160.0
",",",",PUNCT,1160.0
прямо,прямо,ADV,1160.0
напротив,напротив,ADP,1160.0
знаменитого,знаменитый,ADJ,1160.0
Ботанического,ботанический,ADJ,1160.0
сада,сад,NOUN,1160.0
и,и,CCONJ,1160.0
института,институт,NOUN,1160.0
.,.,PUNCT,1160.0
Эта,этот,DET,1161.0
тихая,тихий,ADJ,1161.0
юдоль,юдоль,NOUN,1161.0
науки,наука,NOUN,1161.0
всегда,всегда,ADV,1161.0
нравилась,нравиться,VERB,1161.0
Леве,Лева,PROPN,1161.0
.,.,PUNCT,1161.0
Он,он,PRON,1162.0
представлял,представлять,VERB,1162.0
",",",",PUNCT,1162.0
как,как,SCONJ,1162.0
самозабвенно,самозабвенно,ADV,1162.0
и,и,CCONJ,1162.0
благородно,благородно,ADV,1162.0
трудятся,трудиться,VERB,1162.0
люди,человек,NOUN,1162.0
в,в,ADP,1162.0
этом,этот,DET,1162.0
большом,большой,ADJ,1162.0
белоколонном,белоколонный,ADJ,1162.0
здании,здание,NOUN,1162.0
",",",",PUNCT,1162.0
а,а,CCONJ,1162.0
также,также,PART,1162.0
в,в,ADP,1162.0
старинных,старинный,ADJ,1162.0
",",",",PUNCT,1162.0
чуть,чуть,ADV,1162.0
ли,ли,PART,1162.0
не,не,PART,1162.0
елизаветинских,елизаветинский,ADJ,1162.0
",",",",PUNCT,1162.0
деревянных,деревянный,ADJ,1162.0
домиках,домик,NOUN,1162.0
-,-,PUNCT,1162.0
лабораториях,лаборатория,NOUN,1162.0
",",",",PUNCT,1162.0
разбросанных,разбросить,VERB,1162.0
там,там,ADV,1162.0
и,и,CCONJ,1162.0
сям,сям,ADV,1162.0
по,по,ADP,1162.0
прекрасному,прекрасный,ADJ,1162.0
парку,парк,NOUN,1162.0
.,.,PUNCT,1162.0
Вдали,вдали,ADV,1163.0
от,от,ADP,1163.0
шума,шум,NOUN,1163.0
",",",",PUNCT,1163.0
от,от,ADP,1163.0
этой,этот,DET,1163.0
гремящей,греметь,VERB,1163.0
техники,техника,NOUN,1163.0
люди,человек,NOUN,1163.0
заняты,занять,VERB,1163.0
своим,свой,DET,1163.0
серьезным,серьезный,ADJ,1163.0
делом,дело,NOUN,1163.0
",",",",PUNCT,1163.0
своими,свой,DET,1163.0
растениями,растение,NOUN,1163.0
.,.,PUNCT,1163.0
Во,во,ADP,1164.0
время,время,NOUN,1164.0
выборов,выборы,NOUN,1164.0
в,в,ADP,1164.0
Советы,Совет,PROPN,1164.0
в,в,ADP,1164.0
Ботаническом,ботанический,ADJ,1164.0
